1344229200.0,10.86
1344315600.0,11.1
1344402000.0,11.06
1344488400.0,11.06
1344574800.0,11.39
1344661200.0,11.51
1344747600.0,11.62
1344834000.0,12.04
1344920400.0,12.19
1345006800.0,13.25
1345093200.0,13.5
1345179600.0,11.58
1345266000.0,11.61
1345352400.0,8
1345438800.0,10.1
1345525200.0,9.91
1345611600.0,9.81
1345698000.0,10.1
1345784400.0,10.6
1345870800.0,10.52
1345957200.0,10.61
1346043600.0,10.95
1346130000.0,10.94
1346216400.0,10.92
1346302800.0,10.78
1346389200.0,10.16
1346475600.0,9.97
1346562000.0,10.2
1346648400.0,10.53
1346734800.0,10.38
1346821200.0,11
1346907600.0,11.18
1346994000.0,11
1347080400.0,11.04
1347166800.0,11.02
1347253200.0,11.17
1347339600.0,11.33
1347426000.0,11.36
1347512400.0,11.4
1347598800.0,11.67
1347685200.0,11.75
1347771600.0,11.87
1347858000.0,11.89
1347944400.0,12.25
1348030800.0,12.57
1348117200.0,12.28
1348203600.0,12.37
1348290000.0,12.24
1348376400.0,12.19
1348462800.0,12.1
1348549200.0,12.2
1348635600.0,12.27
1348722000.0,12.31
1348808400.0,12.39
1348894800.0,12.36
1348981200.0,12.4
1349067600.0,12.4
1349154000.0,12.84
1349240400.0,12.89
1349326800.0,12.85
1349413200.0,12.69
1349499600.0,12.5
1349586000.0,11.8
1349672400.0,11.78
1349758800.0,11.89
1349845200.0,12.12
1349931600.0,12.03
1350018000.0,12
1350104400.0,11.86
1350190800.0,11.74
1350277200.0,11.84
1350363600.0,11.85
1350450000.0,11.81
1350536400.0,11.94
1350622800.0,11.74
1350709200.0,11.74
1350795600.0,11.63
1350882000.0,11.71
1350968400.0,11.65
1351054800.0,11.65
1351141200.0,10.86
1351227600.0,10.17
1351314000.0,10.26
1351400400.0,10.7
1351486800.0,10.6
1351573200.0,10.89
1351659600.0,11.2
1351746000.0,10.57
1351832400.0,10.47
1351918800.0,10.64
1352005200.0,10.8
1352095200.0,10.75
1352181600.0,10.9
1352268000.0,10.92
1352354400.0,10.92
1352440800.0,10.81
1352527200.0,10.89
1352613600.0,10.87
1352700000.0,11.01
1352786400.0,10.95
1352872800.0,10.95
1352959200.0,11.2
1353045600.0,11.75
1353132000.0,11.79
1353218400.0,11.65
1353304800.0,11.8
1353391200.0,11.73
1353477600.0,11.77
1353564000.0,12.42
1353650400.0,12.34
1353736800.0,12.41
1353823200.0,12.48
1353909600.0,12.25
1353996000.0,12.2
1354082400.0,12.35
1354168800.0,12.45
1354255200.0,12.56
1354341600.0,12.56
1354428000.0,12.5
1354514400.0,12.68
1354600800.0,13.41
1354687200.0,13.38
1354773600.0,13.3
1354860000.0,13.5
1354946400.0,13.42
1355032800.0,13.39
1355119200.0,13.43
1355205600.0,13.56
1355292000.0,13.7
1355378400.0,13.7
1355464800.0,13.6
1355551200.0,13.49
1355637600.0,13.3
1355724000.0,13.25
1355810400.0,13.3
1355896800.0,13.6
1355983200.0,13.52
1356069600.0,13.5
1356156000.0,13.37
1356242400.0,13.31
1356328800.0,13.38
1356415200.0,13.35
1356501600.0,13.47
1356588000.0,13.42
1356674400.0,13.42
1356760800.0,13.4
1356847200.0,13.45
1356933600.0,13.51
1357020000.0,13.3
1357106400.0,13.28
1357192800.0,13.4
1357279200.0,13.5
1357365600.0,13.44
1357452000.0,13.45
1357538400.0,13.59
